geoid,timestep,deaths
17031750300,5,1
17031750400,5,0
17031750500,5,0
17031750600,5,2
17031760801,5,0
17031760802,5,0
17031760803,5,2
17031770201,5,0
17031770202,5,1
17031770300,5,0
17031770400,5,0
17031770500,5,1
17031770601,5,0
17031770602,5,2
17031770700,5,4
17031770800,5,3
17031770901,5,0
17031770902,5,0
17031800100,5,0
17031800200,5,0
17031800300,5,0
17031800400,5,0
17031800500,5,0
17031800600,5,0
17031800700,5,0
17031800800,5,0
17031800900,5,0
17031801000,5,1
17031801100,5,0
17031801200,5,0
17031801300,5,0
17031801400,5,0
17031801500,5,1
17031801601,5,0
17031801603,5,0
17031801605,5,0
17031801606,5,0
17031801607,5,0
17031801608,5,2
17031801701,5,0
17031801702,5,0
17031801800,5,0
17031801901,5,0
17031801902,5,1
17031802002,5,0
17031802003,5,0
17031802004,5,1
17031802100,5,0
17031802200,5,0
17031802300,5,0
17031802402,5,1
17031802403,5,0
17031802404,5,1
17031802503,5,1
17031802504,5,1
17031802505,5,1
17031802506,5,0
17031802605,5,0
17031802607,5,0
17031802608,5,0
17031802609,5,0
17031802610,5,0
17031802701,5,0
17031802702,5,0
17031802801,5,0
17031802802,5,0
17031802900,5,0
17031803005,5,1
17031803007,5,0
17031803008,5,2
17031803010,5,0
17031803012,5,0
17031803013,5,0
17031803014,5,0
17031803015,5,1
17031803016,5,0
17031803017,5,1
17031803100,5,0
17031803200,5,0
17031803300,5,1
17031803400,5,0
17031803500,5,0
17031803603,5,0
17031803604,5,1
17031803605,5,1
17031803607,5,0
17031803608,5,0
17031803611,5,0
17031803612,5,2
17031803613,5,0
17031803614,5,0
17031803615,5,0
17031803616,5,2
17031803701,5,0
17031803702,5,1
17031803800,5,1
17031803901,5,0
17031803902,5,0
17031804000,5,1
17031804102,5,1
17031804104,5,0
17031804105,5,0
17031804106,5,1
17031804108,5,0
17031804109,5,0
17031804202,5,1
17031804203,5,0
17031804204,5,0
17031804305,5,0
17031804306,5,4
17031804308,5,1
17031804309,5,1
17031804312,5,0
17031804313,5,0
17031804314,5,0
17031804315,5,0
17031804316,5,1
17031804403,5,0
17031804404,5,1
17031804405,5,0
17031804406,5,1
17031804505,5,0
17031804506,5,1
17031804508,5,0
17031804509,5,0
17031804510,5,0
17031804511,5,0
17031804512,5,0
17031804513,5,0
17031804514,5,0
17031804603,5,1
17031804606,5,0
17031804607,5,0
17031804608,5,0
17031804609,5,0
17031804610,5,0
17031804611,5,0
17031804701,5,0
17031804705,5,0
17031804706,5,0
17031804709,5,1
17031804710,5,0
17031804711,5,0
17031804712,5,0
17031804713,5,1
17031804714,5,0
17031804715,5,0
17031804716,5,0
17031804803,5,0
17031804804,5,1
17031804805,5,0
17031804806,5,0
17031804807,5,1
17031804808,5,0
17031804809,5,0
17031804810,5,0
17031804901,5,0
17031804902,5,1
17031805001,5,0
17031805002,5,2
17031805105,5,1
17031805106,5,0
17031805107,5,0
17031805108,5,0
17031805109,5,0
17031805110,5,0
17031805111,5,1
17031805112,5,0
17031805201,5,0
17031805202,5,0
17031805301,5,0
17031805302,5,0
17031805401,5,1
17031805402,5,0
17031805501,5,0
17031805502,5,0
17031805600,5,0
17031805701,5,0
17031805702,5,0
17031805801,5,0
17031805802,5,0
17031805901,5,1
17031805902,5,1
17031806001,5,0
17031806002,5,0
17031806004,5,0
17031806005,5,0
17031806006,5,0
17031806102,5,0
17031806103,5,0
17031806104,5,1
17031806201,5,0
17031806202,5,2
17031806300,5,0
17031806400,5,0
17031806501,5,0
17031806502,5,0
17031806600,5,1
17031806700,5,0
17031806801,5,0
17031806802,5,1
17031806900,5,1
17031807000,5,1
17031807100,5,0
17031807200,5,0
17031807300,5,0
17031807400,5,4
17031807500,5,0
17031807600,5,2
17031807700,5,0
17031807800,5,0
17031807900,5,0
17031808001,5,0
17031808002,5,1
17031808100,5,1
17031808200,5,0
17031808301,5,3
17031808302,5,1
17031808400,5,2
17031808500,5,0
17031808600,5,0
17031808702,5,0
17031808800,5,0
17031808900,5,0
17031809000,5,0
17031809100,5,0
17031809200,5,1
17031809300,5,0
17031809401,5,0
17031809402,5,0
17031809500,5,1
17031809600,5,0
17031809700,5,0
17031809800,5,0
17031809900,5,0
17031810000,5,0
17031810100,5,0
17031810200,5,0
17031810301,5,0
17031810302,5,0
17031810400,5,1
17031810501,5,1
17031810502,5,0
17031810600,5,1
17031810701,5,0
17031810702,5,1
17031810800,5,1
17031810900,5,3
17031811000,5,2
17031811100,5,3
17031811200,5,1
17031811301,5,2
17031811302,5,1
17031811401,5,1
17031811402,5,1
17031811500,5,0
17031811600,5,0
17031811701,5,0
17031811702,5,1
17031811800,5,0
17031811900,5,0
17031812000,5,0
17031812100,5,0
17031812200,5,0
17031812301,5,1
17031812302,5,0
17031812400,5,0
17031812500,5,3
17031812600,5,1
17031812700,5,0
17031812801,5,1
17031812802,5,1
17031812900,5,1
17031813000,5,0
17031813100,5,0
17031813200,5,0
17031813301,5,1
17031813302,5,4
17031813400,5,1
17031813500,5,0
17031813600,5,0
17031813701,5,0
17031813702,5,3
17031813801,5,0
17031813802,5,1
17031813900,5,0
17031814000,5,3
17031814100,5,1
17031814200,5,2
17031814300,5,2
17031814400,5,0
17031814500,5,3
17031814600,5,0
17031814700,5,1
17031814800,5,1
17031814900,5,3
17031815000,5,0
17031815100,5,0
17031815200,5,2
17031815300,5,0
17031815400,5,1
17031815500,5,1
17031815600,5,1
17031815701,5,0
17031815702,5,0
17031815800,5,0
17031815900,5,4
17031816000,5,5
17031816100,5,3
17031816200,5,1
17031816300,5,1
17031816401,5,2
17031816402,5,3
17031816500,5,2
17031816600,5,1
17031816700,5,0
17031816800,5,1
17031816900,5,1
17031817000,5,0
17031817101,5,2
17031817102,5,0
17031817200,5,5
17031817300,5,1
17031817400,5,2
17031817500,5,1
17031817600,5,2
17031817700,5,0
17031817900,5,4
17031818000,5,3
17031818100,5,0
17031818200,5,2
17031818300,5,0
17031818401,5,0
17031818402,5,0
17031818500,5,0
17031818600,5,1
17031818700,5,0
17031818800,5,1
17031818900,5,1
17031819000,5,0
17031819100,5,0
17031819200,5,0
17031819300,5,0
17031819400,5,1
17031819500,5,1
17031819600,5,0
17031819700,5,0
17031819801,5,1
17031819802,5,0
17031819900,5,0
17031820000,5,0
17031820101,5,1
17031820103,5,0
17031820104,5,3
17031820202,5,3
17031820203,5,0
17031820204,5,0
17031820300,5,1
17031820400,5,1
17031820501,5,1
17031820502,5,1
17031820603,5,3
17031820604,5,2
17031820605,5,1
17031820606,5,2
17031820700,5,0
17031820800,5,1
17031820901,5,2
17031820902,5,2
17031821001,5,0
17031821002,5,0
17031821101,5,0
17031821102,5,1
17031821200,5,1
17031821300,5,1
17031821401,5,0
17031821402,5,3
17031821500,5,1
17031821600,5,0
17031821700,5,1
17031821800,5,0
17031821900,5,1
17031822000,5,1
17031822101,5,1
17031822102,5,2
17031822200,5,0
17031822301,5,0
17031822302,5,1
17031822400,5,3
17031822500,5,1
17031822601,5,2
17031822602,5,0
17031822701,5,3
17031822702,5,1
17031822801,5,0
17031822802,5,0
17031822900,5,0
17031823001,5,1
17031823002,5,0
17031823101,5,2
17031823102,5,1
17031823200,5,1
17031823302,5,2
17031823303,5,0
17031823304,5,2
17031823400,5,0
17031823500,5,1
17031823602,5,0
17031823603,5,1
17031823604,5,0
17031823605,5,0
17031823702,5,3
17031823703,5,4
17031823704,5,0
17031823705,5,1
17031823801,5,0
17031823803,5,0
17031823805,5,1
17031823806,5,2
17031823901,5,0
17031823903,5,0
17031823904,5,0
17031824003,5,1
17031824004,5,0
17031824005,5,0
17031824006,5,0
17031824105,5,1
17031824106,5,2
17031824107,5,2
17031824113,5,1
17031824114,5,0
17031824115,5,1
17031824116,5,2
17031824119,5,1
17031824121,5,0
17031824122,5,0
17031824123,5,0
17031824124,5,0
17031824125,5,0
17031824126,5,0
17031824127,5,1
17031824128,5,0
17031824129,5,1
17031824300,5,4
17031824400,5,1
17031824503,5,1
17031824505,5,1
17031824507,5,1
17031824508,5,0
17031824509,5,2
17031824601,5,1
17031824602,5,1
17031824701,5,0
17031824702,5,2
17031824800,5,3
17031824900,5,1
17031825000,5,0
17031825200,5,0
17031825302,5,1
17031825303,5,4
17031825304,5,1
17031825400,5,0
17031825501,5,0
17031825503,5,0
17031825504,5,0
17031825505,5,1
17031825600,5,0
17031825700,5,0
17031825801,5,0
17031825802,5,0
17031825803,5,0
17031825900,5,0
17031826000,5,1
17031826100,5,0
17031826201,5,0
17031826202,5,1
17031826301,5,0
17031826303,5,0
17031826304,5,1
17031826401,5,0
17031826402,5,2
17031826500,5,2
17031826600,5,0
17031826700,5,0
17031826800,5,1
17031826901,5,2
17031826902,5,0
17031827000,5,1
17031827100,5,0
17031827200,5,0
17031827300,5,4
17031827400,5,2
17031827500,5,3
17031827600,5,0
17031827700,5,0
17031827801,5,0
17031827802,5,2
17031827804,5,1
17031827805,5,0
17031827901,5,0
17031827902,5,2
17031828000,5,1
17031828100,5,1
17031828201,5,0
17031828202,5,0
17031828300,5,2
17031828401,5,0
17031828402,5,0
17031828503,5,2
17031828504,5,2
17031828505,5,2
17031828507,5,0
17031828508,5,0
17031828601,5,1
17031828602,5,0
17031828701,5,0
17031828702,5,0
17031828801,5,0
17031828802,5,0
17031828900,5,1
17031829000,5,0
17031829100,5,0
17031829200,5,1
17031829301,5,0
17031829302,5,0
17031829401,5,0
17031829402,5,0
17031829500,5,1
17031829600,5,0
17031829700,5,1
17031829800,5,1
17031829902,5,1
17031829903,5,1
17031829904,5,1
17031830001,5,0
17031830003,5,1
17031830004,5,2
17031830005,5,0
17031830006,5,1
17031830007,5,0
17031830008,5,0
17031830100,5,0
17031830201,5,0
17031830202,5,0
17031830300,5,0
17031830400,5,1
17031830500,5,1
17031830600,5,2
17031830700,5,1
17031830800,5,1
17031830900,5,0
17031831000,5,0
17031831100,5,2
17031831200,5,3
17031831300,5,0
17031831400,5,4
17031831500,5,1
17031831600,5,1
17031831700,5,0
17031831800,5,0
17031831900,5,0
17031832000,5,2
17031832100,5,0
17031832200,5,0
17031832300,5,1
17031832400,5,1
17031832500,5,2
17031832600,5,0
17031832900,5,0
17031833000,5,3
17031833100,5,1
17031833300,5,0
17031833900,5,0
17031834000,5,1
17031834200,5,4
17031834300,5,2
17031834400,5,4
17031834500,5,0
17031834600,5,5
17031834700,5,2
17031834800,5,3
17031834900,5,2
17031835000,5,3
17031835100,5,1
17031835200,5,0
17031835500,5,4
17031835600,5,1
17031835800,5,0
17031836000,5,2
17031836100,5,1
17031836200,5,1
17031836300,5,0
17031836400,5,0
17031836500,5,1
17031836600,5,8
17031836700,5,4
17031836800,5,5
17031836900,5,2
17031837000,5,2
17031837100,5,4
17031837300,5,2
17031837400,5,4
17031837800,5,8
17031838000,5,3
17031838100,5,5
17031838200,5,1
17031838300,5,0
17031838600,5,4
17031838700,5,2
17031838800,5,4
17031839000,5,1
17031839100,5,13
17031839200,5,1
17031839500,5,0
17031839600,5,0
17031839700,5,1
17031839800,5,0
17031839900,5,0
17031840000,5,0
17031840100,5,1
17031840200,5,0
17031840300,5,2
17031840400,5,2
17031840700,5,1
17031840800,5,0
17031841000,5,1
17031841100,5,0
17031841200,5,1
17031841300,5,0
17031841500,5,5
17031841700,5,0
17031841800,5,3
17031841900,5,2
17031842000,5,0
17031842100,5,8
17031842200,5,1
17031842300,5,3
17031842400,5,1
17031842500,5,0
17031842600,5,1
17031842800,5,0
17031842900,5,4
17031843000,5,1
17031843100,5,3
17031843200,5,0
17031843300,5,4
17031843400,5,2
17031843500,5,2
17031843600,5,1
17031843700,5,0
17031843800,5,1
17031843900,5,1
17031844600,5,0
17031844700,5,3
