geoid,timestep,deaths_sp_lag,INTPTLAT,INTPTLON,timestep,svi_theme1,svi_theme2,svi_theme3,svi_theme4,svi_total_,prev_deaths_05back,prev_deaths_04back,prev_deaths_03back,prev_deaths_02back,prev_deaths_01back
17031150502,2,1.0,41.9567784,-87.7818414,2,0.673,0.2062,0.8289,0.6317,0.6505,0.0,0.0,0.0,0.0,3.0
17031150600,2,1.1111111111111112,41.9494731,-87.7717578,2,0.4282,0.5829,0.791,0.7694,0.6537,0.0,0.0,0.0,0.0,0.0
17031150700,2,1.1111111111111112,41.9495915,-87.761958,2,0.6489,0.2881,0.8716,0.3003,0.566,0.0,0.0,0.0,0.0,3.0
17031150800,2,1.625,41.9497086,-87.7521182,2,0.6415,0.1146,0.912,0.5045,0.5818,0.0,0.0,0.0,0.0,2.0
17031151001,2,1.5714285714285714,41.9423826,-87.7543527,2,0.8185,0.3215,0.9185,0.1602,0.6168,0.0,0.0,0.0,0.0,0.0
17031151002,2,1.1111111111111112,41.9424917,-87.7471554,2,0.7058,0.202,0.9323,0.8019,0.7411,0.0,0.0,0.0,0.0,1.0
17031151100,2,1.1111111111111112,41.9422903,-87.7617175,2,0.7604,0.4872,0.9124,0.7245,0.7999,0.0,0.0,0.0,0.0,3.0
17031151200,2,0.8888888888888888,41.942169,-87.7714953,2,0.5805,0.0745,0.8597,0.6612,0.5503,0.0,0.0,0.0,0.0,0.0
17031160100,2,0.7142857142857143,41.9646282,-87.7427956,2,0.5943,0.1628,0.8636,0.7152,0.629,0.0,0.0,0.0,0.0,0.0
17031160200,2,0.2857142857142857,41.9587931,-87.7383981,2,0.1336,0.1615,0.7242,0.3773,0.2538,0.0,0.0,0.0,0.0,0.0
17031160300,2,0.125,41.9572681,-87.7308958,2,0.495,0.0764,0.8122,0.9608,0.6473,0.0,0.0,0.0,0.0,0.0
17031160400,2,0.09090909090909091,41.9573657,-87.7228238,2,0.6878,0.4072,0.8202,0.6936,0.7189,0.0,0.0,0.0,0.0,0.0
17031160501,2,0.125,41.9592098,-87.7129732,2,0.6062,0.6458,0.9535,0.5026,0.708,0.0,0.0,0.0,0.0,0.0
17031160502,2,0.25,41.9555841,-87.7130876,2,0.6036,0.2232,0.8995,0.508,0.6004,0.0,0.0,0.0,0.0,0.0
17031160601,2,0.16666666666666666,41.959398,-87.7032936,2,0.4539,0.1525,0.9165,0.8031,0.6046,0.0,0.0,0.0,0.0,0.0
17031160602,2,0.3,41.9566814,-87.7004635,2,0.4998,0.1211,0.8626,0.2376,0.3913,0.0,0.0,0.0,0.0,1.0
17031160700,2,0.5,41.9512177,-87.7021347,2,0.5403,0.1554,0.853,0.9319,0.6926,0.0,0.0,0.0,0.0,0.0
17031160800,2,0.375,41.9502131,-87.7128146,2,0.4484,0.0466,0.8918,0.4345,0.3736,0.0,0.0,0.0,0.0,0.0
17031160900,2,0.125,41.9500821,-87.7226082,2,0.2901,0.0601,0.6957,0.4146,0.2663,0.0,0.0,0.0,0.0,1.0
17031161000,2,0.125,41.9499766,-87.7306829,2,0.292,0.1705,0.7034,0.6734,0.4301,0.0,0.0,0.0,0.0,0.0
17031161100,2,0.625,41.94988,-87.738155,2,0.0286,0.2328,0.6177,0.0963,0.0944,0.0,0.0,0.0,0.0,0.0
17031161200,2,0.75,41.9425489,-87.7385701,2,0.6216,0.1339,0.9332,0.2932,0.5108,0.0,0.0,0.0,0.0,2.0
17031161300,2,0.375,41.9426994,-87.7310023,2,0.6643,0.1403,0.9246,0.9897,0.8217,0.0,0.0,0.0,0.0,0.0
17031170100,2,1.5714285714285714,41.9558596,-87.7948168,2,0.4497,0.4984,0.6934,0.9088,0.6903,0.0,0.0,0.0,0.0,1.0
17031170200,2,0.8888888888888888,41.9493528,-87.7815188,2,0.531,0.1959,0.8581,0.1956,0.4173,0.0,0.0,0.0,0.0,1.0
17031170300,2,1.2222222222222223,41.9491248,-87.7968278,2,0.4712,0.6079,0.8013,0.491,0.5969,0.0,0.0,0.0,0.0,2.0
17031170400,2,1.0,41.9489081,-87.8127107,2,0.5548,0.5462,0.6719,0.2392,0.4963,0.0,0.0,0.0,0.0,1.0
17031170500,2,0.75,41.9500779,-87.8288957,2,0.2146,0.281,0.6892,0.1734,0.2316,0.0,0.0,0.0,0.0,0.0
17031170600,2,0.6,41.9412943,-87.8307016,2,0.4677,0.6696,0.7053,0.2479,0.4953,0.0,0.0,0.0,0.0,1.0
17031170700,2,0.7142857142857143,41.9414866,-87.822164,2,0.5606,0.3231,0.7117,0.1757,0.4205,0.0,0.0,0.0,0.0,1.0
17031170800,2,0.8888888888888888,41.9415761,-87.8123713,2,0.5259,0.2405,0.7695,0.2303,0.4253,0.0,0.0,0.0,0.0,0.0
17031170900,2,0.6666666666666666,41.9361958,-87.8116057,2,0.5002,0.1773,0.7875,0.3324,0.4394,0.0,0.0,0.0,0.0,1.0
17031171000,2,0.8,41.9418072,-87.7965238,2,0.5307,0.3157,0.8058,0.8834,0.6955,0.0,0.0,0.0,0.0,1.0
17031171100,2,0.5555555555555556,41.9420528,-87.7812865,2,0.3659,0.2935,0.7881,0.2441,0.3755,0.0,0.0,0.0,0.0,0.0
17031180100,2,0.42857142857142855,41.9344851,-87.7986317,2,0.5117,0.3031,0.879,0.7563,0.6476,0.0,0.0,0.0,0.0,1.0
17031190100,2,1.125,41.9352176,-87.7443889,2,0.8635,0.9258,0.9762,0.6676,0.9431,0.0,0.0,0.0,0.0,0.0
17031190200,2,0.8888888888888888,41.9351136,-87.7516489,2,0.8188,0.6779,0.957,0.8626,0.9274,0.0,0.0,0.0,0.0,2.0
17031190300,2,0.6666666666666666,41.9349864,-87.7614635,2,0.7578,0.3295,0.9291,0.3513,0.6643,0.0,0.0,0.0,0.0,0.0
17031190401,2,0.375,41.9347276,-87.7809524,2,0.7828,0.6008,0.9146,0.7354,0.8371,0.0,0.0,0.0,0.0,1.0
17031190402,2,0.5555555555555556,41.9348596,-87.7712318,2,0.7726,0.4881,0.9457,0.5594,0.7694,0.0,0.0,0.0,0.0,0.0
17031190601,2,0.2857142857142857,41.9274146,-87.7804606,2,0.8175,0.4143,0.964,0.6981,0.8236,0.0,0.0,0.0,0.0,1.0
17031190602,2,0.5,41.9275604,-87.7707371,2,0.6457,0.2306,0.9685,0.5848,0.6659,0.0,0.0,0.0,0.0,0.0
17031190701,2,0.5714285714285714,41.9297959,-87.7614217,2,0.8516,0.4904,0.9637,0.3651,0.7591,0.0,0.0,0.0,0.0,0.0
17031190702,2,0.7142857142857143,41.9261631,-87.7610395,2,0.9419,0.5013,0.974,0.5482,0.8657,0.0,0.0,0.0,0.0,1.0
17031190800,2,0.9,41.9278186,-87.7513624,2,0.8889,0.7392,0.9657,0.6657,0.912,0.0,0.0,0.0,0.0,1.0
17031190900,2,0.8888888888888888,41.9279225,-87.7441048,2,0.7928,0.6053,0.956,0.5511,0.804,0.0,0.0,0.0,0.0,1.0
17031191000,2,0.6363636363636364,41.9192297,-87.743801,2,0.9277,0.7328,0.9846,0.3728,0.8574,0.0,0.0,0.0,0.0,1.0
17031191100,2,0.8888888888888888,41.9196293,-87.7509763,2,0.9219,0.5703,0.9849,0.6686,0.8946,0.0,0.0,0.0,0.0,1.0
17031191200,2,0.7777777777777778,41.9201432,-87.7608269,2,0.8901,0.6326,0.9894,0.5138,0.8615,0.0,0.0,0.0,0.0,2.0
17031191301,2,0.42857142857142855,41.9201522,-87.7802655,2,0.8693,0.771,0.9942,0.8006,0.9451,0.0,0.0,0.0,0.0,0.0
17031191302,2,0.625,41.9202289,-87.7705334,2,0.8526,0.4682,0.9673,0.4422,0.7857,0.0,0.0,0.0,0.0,0.0
17031200100,2,0.75,41.9350552,-87.7376226,2,0.6678,0.5125,0.9541,0.7322,0.7774,0.0,0.0,0.0,0.0,1.0
17031200200,2,0.5,41.9278523,-87.7356282,2,0.8709,0.5141,0.973,0.5504,0.832,0.0,0.0,0.0,0.0,1.0
17031200300,2,0.75,41.9234806,-87.7341264,2,0.9483,0.4547,0.9827,0.3654,0.8108,0.0,0.0,0.0,0.0,0.0
17031200401,2,0.4,41.9198285,-87.7375419,2,0.9174,0.8189,0.9798,0.5344,0.9146,0.0,0.0,0.0,0.0,1.0
17031200402,2,0.5714285714285714,41.9196348,-87.7296789,2,0.709,0.4078,0.9884,0.2258,0.6376,0.0,0.0,0.0,0.0,0.0
17031210100,2,0.625,41.9446571,-87.7005442,2,0.6312,0.1214,0.8738,0.702,0.6254,0.0,0.0,0.0,0.0,1.0
17031210400,2,0.4444444444444444,41.935745,-87.7303057,2,0.7806,0.3221,0.9133,0.7482,0.7861,0.0,0.0,0.0,0.0,0.0
17031210501,2,0.14285714285714285,41.9374013,-87.7223301,2,0.8307,0.1599,0.9441,0.543,0.716,0.0,0.0,0.0,0.0,0.0
17031210502,2,0.3333333333333333,41.9337846,-87.7220524,2,0.8905,0.3744,0.9528,0.5061,0.7947,0.0,0.0,0.0,0.0,0.0
17031210601,2,0.2,41.9376356,-87.712214,2,0.6428,0.0581,0.9403,0.9294,0.698,0.0,0.0,0.0,0.0,1.0
17031210602,2,0.375,41.934163,-87.712572,2,0.5936,0.1285,0.9018,0.5861,0.5837,0.0,0.0,0.0,0.0,0.0
17031210700,2,0.7777777777777778,41.9357029,-87.7038401,2,0.7022,0.2476,0.8549,0.3886,0.61,0.0,0.0,0.0,0.0,0.0
17031210800,2,1.0,41.9357455,-87.6989334,2,0.3065,0.025,0.8953,0.6741,0.3273,0.0,0.0,0.0,0.0,0.0
17031210900,2,1.1428571428571428,41.9348372,-87.6931182,2,0.5226,0.5719,0.8799,0.4438,0.6181,0.0,0.0,0.0,0.0,2.0
17031220300,2,0.75,41.9284647,-87.6950863,2,0.3607,0.0559,0.6687,0.7498,0.3958,0.0,0.0,0.0,0.0,0.0
17031220400,2,0.7777777777777778,41.9284314,-87.6999684,2,0.2788,0.0591,0.7631,0.3754,0.2557,0.0,0.0,0.0,0.0,3.0
17031220500,2,0.8888888888888888,41.9283343,-87.7049877,2,0.2053,0.0254,0.686,0.509,0.1812,0.0,0.0,0.0,0.0,0.0
17031220601,2,0.875,41.9258252,-87.7128836,2,0.6515,0.3041,0.8559,0.6278,0.6672,0.0,0.0,0.0,0.0,0.0
17031220602,2,0.375,41.929396,-87.712086,2,0.5207,0.0729,0.851,0.7852,0.5609,0.0,0.0,0.0,0.0,2.0
17031220701,2,0.8333333333333334,41.9261554,-87.7215651,2,0.5975,0.3099,0.948,0.7572,0.7058,0.0,0.0,0.0,0.0,1.0
17031220702,2,0.6363636363636364,41.9293687,-87.7242313,2,0.6213,0.3725,0.9223,0.8176,0.744,0.0,0.0,0.0,0.0,0.0
17031220901,2,0.5,41.9191816,-87.7212483,2,0.9133,0.6541,0.9384,0.6715,0.894,0.0,0.0,0.0,0.0,1.0
17031220902,2,0.5,41.9227112,-87.7218357,2,0.7816,0.2592,0.9522,0.7274,0.7706,0.0,0.0,0.0,0.0,2.0
17031221000,2,0.6666666666666666,41.9209604,-87.7152526,2,0.8114,0.5061,0.9217,0.5006,0.77,0.0,0.0,0.0,0.0,0.0
17031221100,2,0.375,41.9210205,-87.7103609,2,0.6945,0.1381,0.8629,0.8966,0.7395,0.0,0.0,0.0,0.0,2.0
17031221200,2,0.75,41.9210831,-87.7046499,2,0.3032,0.0421,0.8475,0.7781,0.399,0.0,0.0,0.0,0.0,1.0
17031221300,2,0.6666666666666666,41.9211256,-87.6997541,2,0.5133,0.0238,0.8029,0.9971,0.6328,0.0,0.0,0.0,0.0,0.0
17031221400,2,0.7142857142857143,41.9208013,-87.694532,2,0.3309,0.0437,0.852,0.5665,0.3434,0.0,0.0,0.0,0.0,1.0
17031221500,2,0.42857142857142855,41.9216468,-87.6899513,2,0.4526,0.0816,0.8315,0.316,0.3678,0.0,0.0,0.0,0.0,0.0
17031221600,2,0.5,41.9212478,-87.6850971,2,0.0713,0.0318,0.6138,0.1477,0.0421,0.0,0.0,0.0,0.0,1.0
17031222200,2,0.375,41.9159095,-87.6838262,2,0.1436,0.0212,0.4424,0.4554,0.096,0.0,0.0,0.0,0.0,0.0
17031222500,2,0.5555555555555556,41.9156825,-87.6995874,2,0.6829,0.2197,0.9358,0.8041,0.7372,0.0,0.0,0.0,0.0,0.0
17031222600,2,0.625,41.9156388,-87.7044798,2,0.4423,0.061,0.8388,0.622,0.4404,0.0,0.0,0.0,0.0,0.0
17031222700,2,0.3333333333333333,41.9155009,-87.7102058,2,0.7131,0.4213,0.9268,0.868,0.8269,0.0,0.0,0.0,0.0,0.0
17031222800,2,0.5555555555555556,41.9154349,-87.7150953,2,0.9068,0.42,0.9743,0.5379,0.8294,0.0,0.0,0.0,0.0,0.0
17031222900,2,0.42857142857142855,41.9155644,-87.7200744,2,0.7677,0.1105,0.9278,0.3854,0.6107,0.0,0.0,0.0,0.0,0.0
17031230100,2,0.75,41.912008,-87.7043655,2,0.7478,0.271,0.8536,0.525,0.6775,0.0,0.0,0.0,0.0,0.0
17031230200,2,0.5714285714285714,41.9118688,-87.7100844,2,0.9152,0.7794,0.9698,0.9056,0.9785,0.0,0.0,0.0,0.0,0.0
17031230300,2,0.625,41.9117866,-87.7149884,2,0.8256,0.3436,0.9785,0.3048,0.7029,0.0,0.0,0.0,0.0,0.0
17031230400,2,0.4444444444444444,41.9118202,-87.7215519,2,0.9004,0.4361,0.9759,0.8154,0.9084,0.0,0.0,0.0,0.0,2.0
17031230500,2,0.7142857142857143,41.9116892,-87.7339434,2,0.8754,0.8224,0.9756,0.8882,0.9717,0.0,0.0,0.0,0.0,0.0
17031230600,2,1.375,41.906155,-87.7339986,2,0.9666,0.8571,0.9807,0.71,0.965,0.0,0.0,0.0,0.0,2.0
17031230700,2,1.2222222222222223,41.9063229,-87.7215397,2,0.8937,0.8019,0.9795,0.7527,0.9435,0.0,0.0,0.0,0.0,0.0
17031230800,2,1.375,41.9058396,-87.714953,2,0.8281,0.5376,0.9531,0.3841,0.7578,0.0,0.0,0.0,0.0,0.0
17031230900,2,0.7142857142857143,41.9066918,-87.7103505,2,0.8815,0.8796,0.9207,0.8709,0.9659,0.0,0.0,0.0,0.0,3.0
17031231100,2,2.1666666666666665,41.8992542,-87.7150684,2,0.9075,0.9072,0.9342,0.5925,0.9322,0.0,0.0,0.0,0.0,0.0
17031231200,2,2.2857142857142856,41.8990614,-87.7213153,2,0.9573,0.913,0.9814,0.8076,0.9849,0.0,0.0,0.0,0.0,5.0
17031231500,2,2.6666666666666665,41.8917357,-87.7186525,2,0.9582,0.9778,0.8254,0.9107,0.9939,0.0,0.0,0.0,0.0,7.0
17031240200,2,0.14285714285714285,41.9124417,-87.6701816,2,0.1108,0.0321,0.6327,0.4088,0.1195,0.0,0.0,0.0,0.0,0.0
17031240300,2,0.2857142857142857,41.9123693,-87.6750677,2,0.0864,0.0164,0.3474,0.6057,0.0887,0.0,0.0,0.0,0.0,0.0
17031240500,2,0.36363636363636365,41.9119683,-87.6836267,2,0.0035,0.0067,0.4745,0.2922,0.0193,0.0,0.0,0.0,0.0,0.0
17031240600,2,0.375,41.9121341,-87.6897111,2,0.4735,0.0771,0.8414,0.6461,0.4892,0.0,0.0,0.0,0.0,0.0
17031240700,2,0.75,41.9120878,-87.6945986,2,0.6633,0.3076,0.905,0.6602,0.6964,0.0,0.0,0.0,0.0,0.0
17031240800,2,0.5714285714285714,41.9120483,-87.6994876,2,0.815,0.1702,0.9034,0.9419,0.8503,0.0,0.0,0.0,0.0,2.0
17031240900,2,0.8,41.9048448,-87.6986233,2,0.727,0.403,0.8876,0.5546,0.7135,0.0,0.0,0.0,0.0,1.0
17031241000,2,0.7142857142857143,41.9079686,-87.6945342,2,0.7398,0.8815,0.895,0.816,0.903,0.0,0.0,0.0,0.0,1.0
17031241100,2,0.4444444444444444,41.9066403,-87.6895801,2,0.5278,0.0665,0.7987,0.3446,0.3881,0.0,0.0,0.0,0.0,1.0
17031241200,2,0.5,41.906707,-87.6846857,2,0.371,0.2119,0.7682,0.771,0.5365,0.0,0.0,0.0,0.0,0.0
17031241300,2,0.5,41.9067716,-87.681025,2,0.3228,0.0472,0.4266,0.8372,0.345,0.0,0.0,0.0,0.0,0.0
17031241400,2,0.36363636363636365,41.9060312,-87.6753137,2,0.2168,0.044,0.5859,0.4268,0.186,0.0,0.0,0.0,0.0,1.0
17031241500,2,0.25,41.908374,-87.6709298,2,0.1307,0.0173,0.5474,0.5658,0.1266,0.0,0.0,0.0,0.0,1.0
17031241600,2,0.42857142857142855,41.9067097,-87.6653277,2,0.3518,0.0083,0.7522,0.3475,0.1728,0.0,0.0,0.0,0.0,0.0
17031242000,2,0.25,41.8997371,-87.6649536,2,0.4478,0.0575,0.8472,0.9236,0.5769,0.0,0.0,0.0,0.0,0.0
17031242100,2,0.25,41.8996698,-87.6698375,2,0.1246,0.0167,0.6109,0.5299,0.1262,0.0,0.0,0.0,0.0,1.0
17031242200,2,0.42857142857142855,41.8995893,-87.6747188,2,0.1931,0.0356,0.6604,0.5626,0.2072,0.0,0.0,0.0,0.0,0.0
17031242300,2,0.5555555555555556,41.8995065,-87.6796003,2,0.1009,0.0209,0.3859,0.4624,0.0745,0.0,0.0,0.0,0.0,1.0
17031242400,2,0.6666666666666666,41.8994219,-87.68449,2,0.2573,0.0183,0.6189,0.5947,0.1979,0.0,0.0,0.0,0.0,1.0
17031242500,2,0.7142857142857143,41.8994455,-87.6893191,2,0.548,0.0514,0.8482,0.7678,0.5316,0.0,0.0,0.0,0.0,1.0
17031242600,2,0.875,41.90056,-87.694197,2,0.6913,0.1766,0.8022,0.5434,0.6193,0.0,0.0,0.0,0.0,0.0
17031242700,2,0.8333333333333334,41.8974254,-87.6993742,2,0.8381,0.4974,0.8912,0.553,0.7909,0.0,0.0,0.0,0.0,0.0
17031242800,2,0.7777777777777778,41.892632,-87.6903237,2,0.3383,0.1185,0.6552,0.5723,0.3829,0.0,0.0,0.0,0.0,0.0
17031242900,2,0.7142857142857143,41.8921955,-87.6842896,2,0.1979,0.0469,0.6986,0.3696,0.1841,0.0,0.0,0.0,0.0,2.0
17031243000,2,0.5,41.8922753,-87.6793981,2,0.2612,0.0462,0.8222,0.15,0.1519,0.0,0.0,0.0,0.0,0.0
17031243100,2,0.25,41.8923546,-87.6745068,2,0.5185,0.0572,0.8995,0.334,0.3922,0.0,0.0,0.0,0.0,0.0
17031243200,2,0.375,41.8924327,-87.6696238,2,0.1876,0.0369,0.714,0.4733,0.1963,0.0,0.0,0.0,0.0,0.0
17031243300,2,0.375,41.8924781,-87.6647388,2,0.3652,0.0337,0.7676,0.2733,0.2136,0.0,0.0,0.0,0.0,0.0
17031243400,2,0.3333333333333333,41.892566,-87.659854,2,0.3293,0.0912,0.7807,0.6445,0.4163,0.0,0.0,0.0,0.0,0.0
17031243500,2,0.4,41.8926494,-87.6525227,2,0.2117,0.0247,0.4289,0.5989,0.1526,0.0,0.0,0.0,0.0,0.0
17031250200,2,1.125,41.9123508,-87.751073,2,0.9338,0.841,0.9605,0.4046,0.885,0.0,0.0,0.0,0.0,1.0
17031250300,2,1.0,41.9128483,-87.7608528,2,0.9226,0.8449,0.947,0.4255,0.8844,0.0,0.0,0.0,0.0,0.0
17031250400,2,0.7272727272727273,41.912905,-87.7754058,2,0.867,0.8895,0.8928,0.7922,0.9425,0.0,0.0,0.0,0.0,1.0
17031250500,2,0.3333333333333333,41.914618,-87.796796,2,0.5509,0.2184,0.7416,0.4721,0.5191,0.0,0.0,0.0,0.0,1.0
17031250600,2,0.8571428571428571,41.9056935,-87.7706303,2,0.78,0.6808,0.8167,0.2476,0.6849,0.0,0.0,0.0,0.0,0.0
17031250700,2,1.1111111111111112,41.9058206,-87.7608128,2,0.8397,0.7842,0.8067,0.3658,0.779,0.0,0.0,0.0,0.0,3.0
17031250800,2,1.125,41.9061855,-87.7514741,2,0.9168,0.9814,0.9294,0.1808,0.8564,0.0,0.0,0.0,0.0,1.0
17031251000,2,1.375,41.8986945,-87.7448924,2,0.8564,0.9027,0.8366,0.4647,0.8599,0.0,0.0,0.0,0.0,0.0
17031251100,2,1.2222222222222223,41.8986248,-87.7520112,2,0.9335,0.9836,0.8697,0.8812,0.991,0.0,0.0,0.0,0.0,3.0
17031251200,2,1.1111111111111112,41.8985491,-87.760604,2,0.9258,0.92,0.7785,0.4004,0.8641,0.0,0.0,0.0,0.0,1.0
17031251300,2,0.625,41.8984251,-87.7703849,2,0.9139,0.8478,0.8299,0.7383,0.9329,0.0,0.0,0.0,0.0,0.0
17031251400,2,0.75,41.8909574,-87.7701248,2,0.8924,0.8892,0.5464,0.8593,0.9245,0.0,0.0,0.0,0.0,0.0
17031251500,2,1.2222222222222223,41.8911035,-87.7603538,2,0.9512,0.7653,0.8283,0.9836,0.99,0.0,0.0,0.0,0.0,0.0
17031251600,2,1.1428571428571428,41.8914065,-87.7518037,2,0.814,0.9101,0.878,0.596,0.8811,0.0,0.0,0.0,0.0,2.0
17031251700,2,1.7142857142857142,41.8913844,-87.7444793,2,0.9913,0.9968,0.9425,0.5212,0.9827,0.0,0.0,0.0,0.0,1.0
17031251800,2,1.8181818181818181,41.8841436,-87.7478885,2,0.9782,0.9387,0.7692,0.8266,0.9791,0.0,0.0,0.0,0.0,1.0
17031251900,2,1.125,41.8838116,-87.7600945,2,0.9839,0.9573,0.6263,0.9496,0.992,0.0,0.0,0.0,0.0,2.0
17031252000,2,0.7777777777777778,41.8836759,-87.7698798,2,0.8651,0.921,0.6623,0.911,0.9512,0.0,0.0,0.0,0.0,2.0
17031252101,2,1.375,41.8738812,-87.7698552,2,0.8509,0.596,0.4552,0.639,0.7459,0.0,0.0,0.0,0.0,0.0
17031252102,2,1.8571428571428572,41.876599,-87.7598276,2,0.8966,0.9056,0.7573,0.5369,0.877,0.0,0.0,0.0,0.0,2.0
17031252201,2,2.1666666666666665,41.8766958,-87.7521051,2,0.9499,0.8587,0.5724,0.9159,0.956,0.0,0.0,0.0,0.0,2.0
17031252202,2,2.5,41.8767584,-87.7445832,2,0.9598,0.9801,0.4526,0.8818,0.9676,0.0,0.0,0.0,0.0,2.0
17031260100,2,3.25,41.8843707,-87.7233302,2,0.974,0.9454,0.4363,0.8096,0.9412,0.0,0.0,0.0,0.0,1.0
17031260200,2,3.0,41.8843243,-87.7282302,2,0.9425,0.8494,0.7618,0.6288,0.9068,0.0,0.0,0.0,0.0,2.0
17031260300,2,2.2857142857142856,41.8842766,-87.7331362,2,0.9444,0.8455,0.4562,0.9412,0.9492,0.0,0.0,0.0,0.0,0.0
17031260400,2,1.75,41.8842145,-87.7380411,2,0.9759,0.9843,0.4478,0.5726,0.9162,0.0,0.0,0.0,0.0,3.0
17031260500,2,2.25,41.8766639,-87.7377282,2,0.9688,0.9265,0.7984,0.7938,0.9685,0.0,0.0,0.0,0.0,3.0
17031260600,2,2.4285714285714284,41.8771076,-87.732867,2,0.992,0.9897,0.4228,0.8105,0.9643,0.0,0.0,0.0,0.0,2.0
17031260700,2,2.25,41.8770565,-87.7279962,2,0.9904,0.9881,0.6915,0.4512,0.9396,0.0,0.0,0.0,0.0,4.0
17031260800,2,2.4285714285714284,41.8770848,-87.7230964,2,0.9329,0.9743,0.4607,0.7091,0.9178,0.0,0.0,0.0,0.0,6.0
17031260900,2,2.5,41.8710297,-87.7228141,2,0.9611,0.8484,0.7008,0.8526,0.9534,0.0,0.0,0.0,0.0,0.0
17031261000,2,2.875,41.8713379,-87.7320094,2,0.9537,0.9477,0.4825,0.5267,0.8725,0.0,0.0,0.0,0.0,3.0
17031270500,2,1.4,41.8762402,-87.7177932,2,0.9807,0.8349,0.8446,0.6914,0.946,0.0,0.0,0.0,0.0,1.0
17031271200,2,1.1666666666666667,41.8773597,-87.7035621,2,0.9872,0.8398,0.5602,0.9345,0.9704,0.0,0.0,0.0,0.0,0.0
17031271300,2,0.5714285714285714,41.877304,-87.7084528,2,0.9146,0.8154,0.6578,0.6394,0.8667,0.0,0.0,0.0,0.0,0.0
17031271400,2,0.6666666666666666,41.8772429,-87.7133314,2,0.9162,0.8436,0.4292,0.6342,0.8288,0.0,0.0,0.0,0.0,0.0
17031271500,2,0.5,41.8717861,-87.7131559,2,0.8763,0.834,0.4318,0.6008,0.7986,0.0,0.0,0.0,0.0,0.0
17031271800,2,0.8571428571428571,41.8714964,-87.6984897,2,0.9399,0.8459,0.477,0.5732,0.8349,0.0,0.0,0.0,0.0,1.0
17031280100,2,1.125,41.885452,-87.6434977,2,0.0206,0.0064,0.3323,0.6031,0.0475,0.0,0.0,0.0,0.0,0.0
17031280400,2,0.375,41.8860094,-87.6718846,2,0.9685,0.9438,0.4231,0.9631,0.9814,0.0,0.0,0.0,0.0,0.0
17031280800,2,0.16666666666666666,41.8785967,-87.6889009,2,0.9441,0.9833,0.6636,0.9512,0.9929,0.0,0.0,0.0,0.0,0.0
17031280900,2,0.2,41.8786261,-87.6851324,2,0.946,0.7168,0.7804,0.7608,0.9168,0.0,0.0,0.0,0.0,0.0
17031281900,2,1.6666666666666667,41.8786346,-87.6429236,2,0.2258,0.0045,0.6549,0.9965,0.4038,0.0,0.0,0.0,0.0,0.0
17031282700,2,0.25,41.8713668,-87.6886812,2,0.8166,0.3378,0.8944,0.3394,0.6836,0.0,0.0,0.0,0.0,1.0
17031282800,2,0.4,41.8702683,-87.6849136,2,0.5304,0.0504,0.817,0.113,0.2573,0.0,0.0,0.0,0.0,1.0
17031283100,2,0.0,41.8692741,-87.664092,2,0.5689,0.1509,0.7965,0.6506,0.5744,0.0,0.0,0.0,0.0,0.0
17031283200,2,0.0,41.869579,-87.6592023,2,0.3399,0.0819,0.7374,0.5083,0.3598,0.0,0.0,0.0,0.0,0.0
17031283800,2,0.375,41.8634168,-87.6537547,2,0.6553,0.1413,0.6912,0.8915,0.6845,0.0,0.0,0.0,0.0,0.0
17031290900,2,1.375,41.8624103,-87.7324567,2,0.9727,0.9839,0.4857,0.6085,0.9248,0.0,0.0,0.0,0.0,0.0
17031291200,2,1.4,41.8626611,-87.7128746,2,0.957,0.8446,0.5984,0.9663,0.9798,0.0,0.0,0.0,0.0,0.0
17031291600,2,0.3333333333333333,41.8576415,-87.6922159,2,0.7482,0.7216,0.9579,0.132,0.6617,0.0,0.0,0.0,0.0,0.0
17031292200,2,1.1666666666666667,41.8566665,-87.7157306,2,0.9659,0.9679,0.4594,0.4753,0.8744,0.0,0.0,0.0,0.0,1.0
17031292400,2,0.7777777777777778,41.8552397,-87.7223992,2,0.9358,0.683,0.6745,0.8304,0.9075,0.0,0.0,0.0,0.0,1.0
17031292500,2,0.8571428571428571,41.8551613,-87.7322428,2,0.9428,0.8552,0.4539,0.3741,0.7803,0.0,0.0,0.0,0.0,0.0
17031300500,2,0.5714285714285714,41.8474251,-87.7219393,2,0.7735,0.6185,0.9968,0.3128,0.7398,0.0,0.0,0.0,0.0,1.0
17031300600,2,0.42857142857142855,41.8479904,-87.7173343,2,0.9088,0.8385,0.9679,0.807,0.9589,0.0,0.0,0.0,0.0,0.0
17031300700,2,0.25,41.848072,-87.7124504,2,0.9255,0.5835,0.9997,0.5347,0.8776,0.0,0.0,0.0,0.0,0.0
17031300800,2,0.2857142857142857,41.8481108,-87.7075818,2,0.9618,0.8304,0.9965,0.4416,0.9219,0.0,0.0,0.0,0.0,1.0
17031300900,2,0.3333333333333333,41.8481796,-87.7026993,2,0.9017,0.7078,0.9984,0.6105,0.9081,0.0,0.0,0.0,0.0,0.0
17031301100,2,0.6666666666666666,41.847029,-87.6979734,2,0.9888,0.525,0.9952,0.5308,0.8937,0.0,0.0,0.0,0.0,1.0
17031301200,2,1.0,41.8484171,-87.6914771,2,0.9701,0.7071,0.9852,0.8256,0.9682,0.0,0.0,0.0,0.0,2.0
